id_pedido,id_cliente,data_pedido,canal,valor_bruto,desconto,categoria,subcategoria,prazo_estimado_dias,prazo_real_dias,avaliacao
1714,325,2024-02-04,App,288.71,24.25,Esporte,Camiseta,5,5,5
1715,293,2025-05-07,Web,151.67,16.1,Livros,Infantil,2,1,3
1716,110,2025-04-09,App,1120.15,116.73,Casa & Cozinha,Liquidificador,7,10,3
1717,336,2025-06-10,App,1040.73,0.0,Casa & Cozinha,Cafeteira,6,3,2
1718,414,2025-05-14,App,4747.72,446.04,Eletrônicos,TV,2,1,5
1719,176,2025-06-15,Web,8035.29,1118.07,Eletrônicos,Bicicleta,6,7,5
1720,117,2025-04-13,App,563.23,27.55,Beleza,Creme,1,1,4
1721,178,2024-11-10,Web,7177.29,1065.97,Livros,Tablet,1,2,4
1722,454,2025-06-07,Web,2345.73,330.8,Casa & Cozinha,Filtro de Água,6,6,5
1723,78,2025-07-30,App,188.63,7.94,Livros,Educação,4,4,5
1724,118,2025-06-27,Web,1427.44,236.26,Casa & Cozinha,Cafeteira,4,4,4
1725,440,2025-09-25,Web,3103.41,116.94,Casa & Cozinha,Bicicleta,11,8,3
1726,486,2025-02-14,Web,3765.73,52.97,Esporte,Bola,8,8,4
1727,39,2024-09-14,App,7029.36,200.31,Casa & Cozinha,Aspirador,13,12,5
1728,74,2025-05-07,App,1949.78,208.08,Beleza,Camiseta,2,2,4
1729,201,2025-08-28,Web,5819.82,460.25,Beleza,Tablet,3,2,4
1730,300,2024-06-04,Web,96.31,14.23,Beleza,Perfume,2,1,4
1731,6,2024-04-30,Web,49.67,5.58,Livros,Ficção,5,5,5
1732,225,2024-11-01,App,408.09,57.57,Esporte,Bola,11,13,4
1733,451,2024-12-15,App,8466.81,788.39,Beleza,Notebook,4,4,4
1734,449,2025-05-13,App,6156.13,434.94,Eletrônicos,TV,13,13,5
1735,375,2025-09-09,App,4637.84,673.17,Beleza,Não-ficção,2,1,4
1736,144,2024-10-09,App,2211.56,134.53,Beleza,Protetor Solar,1,1,4
1737,183,2024-03-26,Web,535.51,25.28,Beleza,Shampoo,6,6,5
1738,223,2024-09-29,Web,220.45,30.02,Livros,HQ,3,1,5
1739,311,2025-06-15,App,10303.16,0.0,Eletrônicos,Notebook,2,1,5
1740,489,2024-04-10,Web,423.09,80.49,Beleza,Shampoo,5,4,3
1741,345,2025-09-10,Web,7172.36,471.87,Eletrônicos,Notebook,9,10,4
1742,404,2025-03-26,App,5689.34,583.57,Livros,Educação,5,4,4
1743,322,2025-03-18,App,53.16,8.72,Livros,Infantil,2,1,4
1744,323,2024-12-02,Web,2471.61,796.58,Beleza,Notebook,6,6,5
1745,495,2024-09-11,Web,1983.33,217.99,Beleza,Maquiagem,2,1,4
1746,394,2024-06-13,Web,659.49,75.8,Beleza,Maquiagem,3,5,4
1747,400,2024-06-25,App,2036.29,288.36,Beleza,Educação,4,5,5
1748,425,2024-11-09,Web,374.59,22.28,Beleza,Maquiagem,6,7,4
1749,388,2025-01-26,Web,654.9,50.21,Beleza,Protetor Solar,1,1,4
1750,492,2024-06-21,Web,84.4,10.92,Livros,Infantil,1,1,3
1751,260,2025-07-27,Web,1198.47,84.21,Casa & Cozinha,Camiseta,5,2,5
1752,48,2024-04-02,App,1720.19,23.17,Beleza,Garrafa,2,2,4
1753,472,2025-01-29,Web,7703.4,477.65,Beleza,Maquiagem,8,7,4
1754,342,2024-10-07,Web,446.23,12.76,Casa & Cozinha,Filtro de Água,2,1,2
1755,116,2025-03-26,App,6202.04,420.91,Eletrônicos,Smartphone,12,14,4
1756,494,2024-01-22,App,2710.2,155.01,Esporte,Bicicleta,9,10,4
1757,283,2025-08-04,Web,109.36,2.71,Livros,Educação,3,4,5
1758,322,2025-08-12,App,9388.89,1210.03,Beleza,Perfume,6,6,5
1759,183,2024-03-19,App,250.22,12.37,Beleza,Shampoo,2,3,4
1760,297,2024-05-11,Web,422.33,15.87,Livros,Educação,1,1,4
1761,369,2024-12-22,App,744.75,170.72,Livros,Filtro de Água,4,6,3
1762,28,2025-04-16,App,2080.0,12.44,Esporte,Bicicleta,2,2,3
1763,88,2024-01-23,Web,5232.84,751.98,Beleza,Protetor Solar,1,1,4
1764,33,2024-12-28,Web,786.66,89.95,Beleza,Shampoo,2,1,4
1765,366,2025-09-04,Web,3336.73,269.91,Casa & Cozinha,Camiseta,6,6,3
1766,276,2024-11-07,Web,1497.03,223.39,Livros,Não-ficção,2,2,3
1767,349,2025-08-23,Web,4969.34,462.81,Eletrônicos,Fone de Ouvido,1,2,4
1768,184,2025-08-24,Web,1496.06,58.28,Livros,Educação,5,6,4
1769,92,2024-07-04,Web,1731.98,169.45,Beleza,Tablet,8,7,4
1770,351,2025-01-31,App,111.05,6.46,Livros,Ficção,1,1,5
1771,176,2024-07-06,Web,5081.7,1053.45,Esporte,Bicicleta,11,11,4
1772,256,2024-04-02,Web,319.01,21.34,Casa & Cozinha,Filtro de Água,9,9,4
1773,332,2024-03-24,Web,576.41,44.01,Beleza,Educação,5,1,3
1774,286,2024-03-01,App,15714.45,2826.64,Eletrônicos,Smartphone,1,6,2
1775,271,2024-01-13,Web,3545.38,175.23,Eletrônicos,Notebook,7,6,5
1776,291,2025-07-30,Web,557.68,80.26,Casa & Cozinha,Cafeteira,7,6,5
1777,318,2025-05-25,Web,431.25,10.19,Beleza,Protetor Solar,8,6,3
1778,350,2024-06-07,Web,2474.48,271.11,Casa & Cozinha,Bicicleta,1,3,3
1779,228,2024-02-01,App,1323.85,220.74,Beleza,Maquiagem,1,3,3
1780,86,2024-04-12,Web,518.01,69.12,Beleza,Protetor Solar,4,7,4
1781,200,2025-04-03,App,3474.65,464.8,Beleza,Protetor Solar,6,6,5
1782,492,2025-05-17,Web,119.73,1.97,Esporte,Tênis,1,1,4
1783,472,2025-05-06,App,3328.98,378.41,Eletrônicos,Educação,5,4,5
1784,295,2025-06-28,Web,581.05,23.6,Beleza,Creme,6,7,4
1785,102,2024-10-26,App,2365.8,65.69,Esporte,Bicicleta,7,8,4
1786,252,2024-01-25,Web,53.84,6.1,Livros,Ficção,3,6,3
1787,157,2025-05-24,App,11450.92,455.32,Livros,Educação,6,5,4
1788,46,2024-11-10,App,341.49,67.44,Livros,Infantil,7,8,5
1789,25,2025-07-01,Web,3789.49,437.52,Esporte,Educação,6,6,4
1790,269,2024-07-01,Web,4385.3,348.37,Casa & Cozinha,Notebook,2,1,5
1791,457,2024-08-14,App,834.84,71.43,Casa & Cozinha,Aspirador,5,6,5
1792,293,2025-09-19,Web,7764.81,556.78,Beleza,Creme,1,1,5
1793,426,2024-12-04,App,7929.47,1540.31,Esporte,Filtro de Água,5,2,4
1794,473,2025-03-08,App,1451.56,218.15,Beleza,Maquiagem,5,5,4
1795,468,2024-10-06,Web,220.45,17.16,Esporte,Garrafa,6,5,4
1796,432,2024-07-13,App,5415.42,207.25,Eletrônicos,Smartphone,8,8,5
1797,203,2024-02-12,App,643.53,41.47,Casa & Cozinha,Filtro de Água,2,1,3
1798,59,2024-04-28,Web,6952.61,793.22,Casa & Cozinha,Cafeteira,7,7,4
1799,379,2024-09-19,App,497.32,29.46,Beleza,Creme,5,5,4
1800,292,2024-09-24,Web,2907.93,480.74,Casa & Cozinha,Aspirador,6,4,3
1801,285,2025-05-24,Web,7270.48,0.0,Eletrônicos,Notebook,4,5,2
1802,56,2024-04-24,Web,13301.08,1066.74,Eletrônicos,Tablet,8,5,5
1803,74,2025-03-28,Web,46.54,4.68,Livros,Não-ficção,2,3,4
1804,97,2024-08-03,App,4181.6,391.24,Eletrônicos,Smartphone,9,10,4
1805,175,2024-09-13,App,932.42,35.04,Casa & Cozinha,Aspirador,6,7,4
1806,29,2025-02-04,Web,1749.74,34.63,Livros,Não-ficção,4,3,5
1807,225,2024-01-26,App,320.27,46.41,Beleza,Shampoo,1,1,3
1808,148,2025-07-24,Web,348.87,2.82,Beleza,Maquiagem,3,2,4
1809,351,2024-03-07,Web,385.92,41.65,Casa & Cozinha,Cafeteira,5,5,4
1810,165,2025-01-14,Web,6563.24,0.0,Casa & Cozinha,Filtro de Água,4,3,5
1811,291,2024-05-02,App,7318.91,270.61,Livros,Notebook,2,1,3
1812,422,2025-05-02,App,1059.07,147.7,Beleza,Creme,4,4,5
1813,350,2025-05-17,App,408.09,37.76,Esporte,Bola,4,5,4
1814,461,2024-06-05,Web,2533.45,270.07,Casa & Cozinha,Creme,7,9,2
1815,132,2024-06-13,Web,579.77,70.04,Beleza,Creme,6,5,5
1816,236,2025-02-24,App,957.03,61.95,Casa & Cozinha,Filtro de Água,5,5,3
1817,65,2024-12-27,Web,1552.8,232.55,Esporte,Garrafa,7,7,3
1818,232,2025-03-30,App,54.96,3.14,Beleza,Protetor Solar,6,5,4
1819,205,2024-05-16,App,1055.84,98.9,Casa & Cozinha,Filtro de Água,2,3,4
1820,292,2024-07-18,App,3382.64,194.23,Esporte,Bola,3,3,3
1821,210,2025-01-18,App,99.22,13.53,Casa & Cozinha,Panela,10,10,4
1822,278,2025-04-08,Web,4490.31,270.51,Casa & Cozinha,Garrafa,7,7,4
1823,197,2025-06-13,Web,2648.41,383.38,Casa & Cozinha,Notebook,7,7,4
1824,349,2025-07-30,App,403.86,55.75,Livros,Aspirador,7,10,2
1825,126,2024-05-13,App,181.97,11.03,Livros,Educação,4,1,3
1826,449,2024-02-06,App,7760.53,790.22,Eletrônicos,Tablet,4,6,4
1827,28,2024-12-05,App,545.64,65.57,Esporte,Tênis,1,1,5
1828,78,2024-08-06,Web,47.96,2.84,Beleza,Maquiagem,3,4,4
1829,425,2025-04-02,Web,154.26,16.11,Beleza,Creme,4,3,4
1830,462,2024-06-04,Web,1940.44,67.08,Esporte,Garrafa,4,5,3
1831,283,2025-04-25,App,408.27,19.44,Beleza,Shampoo,3,4,4
1832,340,2024-05-30,App,7172.36,1047.25,Eletrônicos,Notebook,5,3,5
1833,196,2025-04-29,Web,2186.2,231.82,Eletrônicos,Smartphone,3,4,5
1834,419,2025-01-06,App,8003.32,706.82,Casa & Cozinha,Bola,8,5,5
1835,485,2025-08-03,Web,6776.26,641.99,Eletrônicos,Tablet,4,3,5
1836,36,2024-06-30,Web,1330.22,76.44,Esporte,Camiseta,9,10,5
1837,57,2024-07-20,App,6921.93,317.39,Eletrônicos,Tablet,3,1,3
1838,410,2025-05-21,Web,6465.73,344.61,Esporte,Garrafa,3,5,4
1839,267,2024-01-25,Web,5655.47,255.68,Beleza,Maquiagem,3,3,4
1840,140,2025-04-14,App,3625.25,564.41,Eletrônicos,Notebook,7,7,4
1841,475,2025-10-01,Web,1359.09,0.0,Beleza,Creme,4,3,4
1842,199,2024-02-06,App,227.42,1.96,Esporte,Camiseta,7,7,5
1843,412,2025-06-08,App,1416.56,75.12,Beleza,Protetor Solar,4,2,4
1844,134,2025-07-19,Web,13843.86,1749.63,Eletrônicos,Tablet,7,7,4
1845,471,2024-03-27,App,17787.36,1137.84,Eletrônicos,Não-ficção,3,3,4
1846,39,2024-06-30,Web,62.02,11.62,Beleza,Shampoo,2,1,4
1847,443,2024-03-18,Web,401.12,36.71,Beleza,Protetor Solar,5,1,5
1848,317,2024-03-13,Web,679.2,13.67,Beleza,Bola,1,1,4
1849,63,2024-02-27,App,3637.95,255.46,Eletrônicos,Tablet,9,7,4
1850,368,2024-04-03,Web,1160.4,22.24,Casa & Cozinha,Filtro de Água,5,3,4
1851,165,2025-06-26,Web,1251.19,39.68,Livros,Não-ficção,2,1,4
1852,32,2025-03-29,Web,819.45,42.42,Casa & Cozinha,Cafeteira,3,4,4
1853,135,2024-05-27,App,1004.21,97.97,Casa & Cozinha,Aspirador,10,7,3
1854,96,2024-11-25,App,2640.02,528.81,Esporte,Camiseta,6,5,4
1855,304,2024-10-30,App,156.91,14.85,Beleza,Creme,6,8,4
1856,129,2024-12-19,App,38.32,8.68,Beleza,Shampoo,3,3,4
1857,83,2024-03-07,Web,3716.55,468.15,Eletrônicos,Fone de Ouvido,7,4,4
1858,419,2025-03-16,Web,12878.99,1321.32,Eletrônicos,Bola,4,4,5
1859,164,2025-08-25,App,3778.58,301.33,Beleza,Infantil,3,2,5
1860,416,2025-05-06,Web,199.34,0.0,Livros,Ficção,1,1,5
1861,382,2024-07-13,Web,748.77,93.16,Esporte,Tênis,5,1,4
1862,451,2025-04-17,Web,3473.57,152.87,Esporte,Bola,7,5,5
1863,79,2024-05-25,App,2339.04,187.16,Eletrônicos,Notebook,3,2,5
1864,404,2024-11-20,Web,4293.99,574.02,Esporte,Garrafa,5,4,3
1865,89,2024-06-03,Web,301.42,19.24,Eletrônicos,TV,4,5,4
1866,242,2024-06-02,Web,120.92,13.74,Livros,Não-ficção,1,1,5
1867,156,2025-07-16,Web,168.51,9.82,Livros,Não-ficção,1,1,5
1868,486,2024-06-12,Web,5889.9,437.93,Eletrônicos,TV,7,4,4
1869,245,2025-09-14,Web,213.16,5.3,Livros,Não-ficção,2,1,5
1870,214,2025-05-17,Web,660.97,0.69,Casa & Cozinha,Panela,4,3,4
1871,160,2025-09-25,Web,1237.7,195.51,Casa & Cozinha,Liquidificador,5,6,3
1872,175,2025-01-17,App,543.62,31.21,Livros,Infantil,4,4,4
1873,108,2024-11-30,App,884.97,222.12,Beleza,Maquiagem,4,5,4
1874,100,2024-05-10,App,1203.35,0.0,Livros,Filtro de Água,1,1,5
1875,417,2024-09-12,Web,1248.43,148.79,Eletrônicos,Smartphone,6,5,5
1876,451,2024-04-07,Web,494.34,15.53,Beleza,Maquiagem,4,6,4
1877,252,2025-04-18,App,8426.87,30.09,Beleza,Bola,7,9,4
1878,365,2024-05-26,Web,361.27,26.5,Beleza,Shampoo,5,8,3
1879,183,2025-09-27,Web,1579.77,69.86,Beleza,Perfume,3,2,4
1880,249,2024-11-17,App,2726.97,271.29,Casa & Cozinha,Aspirador,6,7,5
1881,306,2025-09-11,Web,1130.12,82.17,Casa & Cozinha,Educação,3,6,3
1882,405,2025-01-20,Web,5834.19,714.6,Beleza,Creme,3,4,4
1883,330,2025-03-07,Web,161.58,15.43,Casa & Cozinha,Panela,10,10,5
1884,196,2025-07-22,Web,248.44,16.81,Beleza,Maquiagem,3,4,5
1885,141,2025-04-11,Web,616.7,54.29,Beleza,Creme,7,7,4
1886,490,2024-01-18,Web,1329.89,189.47,Livros,HQ,2,1,4
1887,14,2025-03-20,App,407.56,35.39,Beleza,Maquiagem,3,1,4
1888,390,2024-02-05,App,130.75,10.96,Livros,Infantil,1,1,3
1889,262,2024-02-27,App,868.98,97.66,Livros,Não-ficção,3,3,5
1890,53,2025-06-19,Web,11097.26,966.7,Eletrônicos,Tablet,9,9,3
1891,212,2024-12-17,App,94.12,22.46,Livros,HQ,2,2,4
1892,214,2025-02-09,App,2024.1,0.0,Eletrônicos,Tablet,4,2,4
1893,230,2024-06-11,Web,957.5,28.34,Beleza,Filtro de Água,2,1,5
1894,330,2024-08-18,Web,2088.14,0.0,Casa & Cozinha,Filtro de Água,8,8,4
1895,489,2024-05-20,Web,2640.02,232.24,Esporte,Camiseta,6,4,4
1896,392,2024-10-23,Web,474.64,41.75,Livros,Garrafa,2,1,4
1897,19,2024-08-01,Web,571.81,65.41,Beleza,Protetor Solar,5,7,5
1898,298,2025-01-11,Web,2100.64,0.0,Casa & Cozinha,Camiseta,1,1,3
1899,145,2024-09-29,Web,1321.94,256.07,Casa & Cozinha,Panela,8,6,3
1900,387,2025-09-14,Web,215.4,30.82,Beleza,Perfume,3,3,4
1901,334,2024-10-19,Web,69.15,0.58,Livros,Não-ficção,7,7,4
1902,105,2024-07-08,Web,5141.13,634.88,Eletrônicos,TV,2,1,4
1903,448,2024-07-29,Web,1923.8,265.49,Beleza,Creme,6,8,4
1904,185,2025-04-19,Web,578.32,30.88,Beleza,Shampoo,5,6,4
1905,7,2024-08-09,App,1311.38,33.76,Casa & Cozinha,Não-ficção,9,10,3
1906,386,2024-06-18,App,156.91,6.63,Beleza,Creme,2,3,4
1907,342,2024-09-11,Web,10476.3,941.85,Eletrônicos,Smartphone,1,1,5
1908,318,2024-02-21,App,7438.68,223.42,Beleza,Creme,2,4,4
1909,28,2025-01-11,Web,2214.16,454.26,Esporte,Bicicleta,6,6,3
1910,191,2024-03-18,Web,4527.96,107.53,Beleza,Creme,6,5,3
1911,135,2025-04-12,App,6886.81,478.51,Casa & Cozinha,Notebook,5,3,5
1912,58,2024-03-29,App,147.84,14.73,Livros,Infantil,6,6,5
1913,140,2024-10-03,Web,707.98,63.49,Casa & Cozinha,Panela,7,7,3
1914,194,2024-01-31,Web,2457.04,212.46,Esporte,Bola,1,3,4
1915,499,2024-01-14,Web,1881.42,197.21,Eletrônicos,Fone de Ouvido,1,3,4
1916,449,2024-10-14,App,1138.77,61.86,Beleza,Aspirador,3,3,4
1917,447,2024-07-11,Web,15714.45,2952.13,Eletrônicos,Smartphone,5,3,5
1918,23,2025-07-30,App,199.34,1.69,Livros,Ficção,1,1,3
1919,367,2024-02-18,Web,1003.95,116.38,Esporte,Tênis,6,3,3
1920,242,2025-07-11,Web,2026.97,171.42,Livros,HQ,1,1,4
1921,328,2024-12-21,Web,8187.64,1607.67,Esporte,Bola,6,6,5
1922,76,2025-05-21,App,2225.2,244.78,Esporte,Bicicleta,5,5,3
1923,130,2024-05-20,Web,2457.04,298.24,Esporte,Bola,8,5,4
1924,277,2024-06-17,App,1251.93,80.78,Casa & Cozinha,Panela,6,9,3
1925,277,2024-06-12,App,2838.66,366.47,Casa & Cozinha,Camiseta,4,4,4
1926,58,2025-05-28,Web,120.76,9.54,Livros,Infantil,6,4,4
1927,479,2025-07-17,App,319.01,49.13,Casa & Cozinha,Filtro de Água,7,6,4
1928,404,2024-12-08,Web,2982.71,477.86,Esporte,Tênis,14,13,4
1929,203,2025-06-19,App,151.67,25.34,Livros,Infantil,8,7,5
1930,209,2024-04-18,Web,3314.98,11.65,Casa & Cozinha,Aspirador,5,3,4
1931,497,2025-05-31,App,4728.59,696.68,Eletrônicos,Tablet,6,7,4
1932,157,2024-09-04,App,116.33,11.53,Casa & Cozinha,Aspirador,5,5,4
1933,50,2024-07-14,Web,468.61,60.11,Casa & Cozinha,Liquidificador,8,8,5
1934,424,2024-03-14,Web,1120.15,129.95,Casa & Cozinha,Liquidificador,9,7,4
1935,184,2025-02-16,Web,1034.92,185.43,Beleza,Camiseta,4,2,4
1936,318,2025-08-26,App,18135.09,2122.08,Livros,Notebook,4,4,4
1937,180,2024-02-01,Web,2534.0,340.88,Esporte,Camiseta,9,7,3
1938,395,2024-04-10,Web,555.72,31.13,Beleza,Protetor Solar,2,4,4
1939,493,2025-05-14,App,525.16,37.1,Beleza,Shampoo,5,5,5
1940,43,2024-09-08,App,709.51,60.57,Eletrônicos,Bola,4,4,3
1941,310,2025-04-25,Web,921.56,32.06,Esporte,Bola,8,5,5
1942,211,2024-04-07,Web,3545.38,203.75,Eletrônicos,Notebook,2,1,5
1943,228,2024-03-11,Web,183.11,13.93,Livros,Infantil,1,1,4
1944,474,2025-07-02,App,82.63,6.64,Livros,Infantil,2,1,4
1945,265,2025-05-17,Web,1482.2,58.13,Casa & Cozinha,Panela,4,3,5
1946,308,2024-12-05,Web,7487.92,1913.67,Casa & Cozinha,Tablet,1,1,4
1947,199,2024-06-29,App,1000.1,62.94,Casa & Cozinha,Cafeteira,5,8,3
1948,444,2025-08-20,App,4326.3,340.07,Esporte,Bicicleta,2,7,3
1949,486,2024-04-28,Web,48.43,5.11,Livros,Infantil,1,4,4
1950,255,2025-01-10,App,366.26,66.27,Livros,Educação,1,3,5
1951,189,2025-07-10,Web,583.41,20.53,Beleza,Perfume,3,4,5
1952,360,2025-03-08,Web,119.73,0.46,Esporte,Tênis,10,9,5
1953,260,2024-09-06,App,2104.63,73.88,Casa & Cozinha,Notebook,5,2,5
1954,338,2025-07-13,Web,17857.53,181.59,Eletrônicos,Fone de Ouvido,9,9,5
1955,337,2024-07-08,Web,7172.36,1433.92,Eletrônicos,Notebook,6,7,3
1956,76,2024-11-03,Web,7385.51,1435.78,Eletrônicos,Smartphone,10,10,5
1957,58,2025-06-21,App,15561.12,2045.95,Beleza,Creme,3,1,4
1958,472,2024-09-06,App,1155.02,156.14,Livros,Ficção,6,4,4
1959,325,2025-07-08,App,2211.74,313.57,Casa & Cozinha,Liquidificador,7,8,5
1960,75,2024-03-10,Web,9807.34,1324.32,Beleza,Tablet,1,1,3
1961,424,2024-09-25,Web,6497.12,342.13,Beleza,Maquiagem,2,1,4
1962,344,2025-01-17,Web,3206.66,461.7,Casa & Cozinha,Filtro de Água,5,6,5
1963,261,2025-02-20,App,1040.74,0.0,Beleza,Shampoo,4,2,5
1964,396,2024-03-17,Web,3305.72,128.36,Eletrônicos,Fone de Ouvido,8,7,5
1965,361,2024-05-29,App,583.41,7.83,Beleza,Perfume,5,4,1
1966,238,2024-12-15,Web,815.12,131.55,Beleza,Maquiagem,3,4,5
1967,438,2025-04-26,Web,113.36,8.42,Livros,HQ,3,1,5
1968,310,2025-09-05,App,106.9,2.94,Beleza,Protetor Solar,4,4,4
1969,176,2025-06-29,Web,610.22,10.21,Beleza,Shampoo,7,6,4
1970,305,2025-06-09,Web,1684.93,120.92,Beleza,Maquiagem,2,3,3
1971,172,2025-06-14,App,106.62,11.99,Esporte,Bicicleta,1,3,4
1972,97,2025-09-19,App,563.23,25.73,Beleza,Creme,5,4,5
1973,352,2025-01-05,App,2159.47,109.12,Casa & Cozinha,Bola,6,8,4
1974,371,2024-10-25,App,54.96,5.32,Beleza,Protetor Solar,7,6,5
1975,332,2025-05-23,Web,1045.76,38.42,Beleza,Perfume,2,1,4
1976,236,2025-07-04,Web,4728.59,27.93,Eletrônicos,Tablet,7,9,4
1977,495,2025-01-20,App,12846.69,635.42,Eletrônicos,Aspirador,5,6,4
1978,142,2025-06-07,Web,11410.95,1399.1,Eletrônicos,Fone de Ouvido,8,8,5
1979,322,2025-05-16,Web,944.23,81.68,Esporte,Camiseta,1,2,4
1980,72,2024-07-04,Web,15941.46,874.23,Eletrônicos,Notebook,1,1,5
1981,281,2025-07-02,Web,3049.0,380.86,Casa & Cozinha,Bicicleta,5,4,5
1982,31,2024-01-11,Web,2926.63,253.27,Beleza,Creme,4,2,5
1983,283,2024-12-28,App,101.22,24.85,Livros,HQ,4,5,3
1984,391,2024-08-13,Web,12796.34,1558.94,Casa & Cozinha,Camiseta,3,1,4
1985,139,2025-05-12,Web,1325.87,280.11,Esporte,Garrafa,5,6,4
1986,236,2025-09-16,Web,446.23,47.85,Casa & Cozinha,Filtro de Água,3,3,4
1987,2,2024-09-01,App,426.75,73.72,Esporte,Camiseta,7,8,4
1988,119,2024-04-12,App,2163.15,225.29,Esporte,Bicicleta,6,5,4
1989,379,2025-01-28,App,3559.77,250.15,Livros,Smartphone,3,3,4
1990,345,2025-05-18,Web,4957.43,535.34,Beleza,Maquiagem,1,1,4
1991,311,2024-07-29,Web,1028.67,60.22,Casa & Cozinha,Camiseta,6,7,5
1992,161,2024-12-27,Web,233.76,37.03,Beleza,Creme,5,4,5
1993,195,2025-09-06,App,4654.24,499.76,Beleza,Bola,5,6,4
1994,11,2025-05-17,Web,106.62,14.85,Esporte,Bicicleta,8,5,4
1995,131,2024-12-22,Web,215.4,32.91,Beleza,Perfume,5,3,3
1996,87,2024-08-12,App,641.17,15.6,Livros,Educação,5,5,4
1997,187,2024-02-19,App,660.97,75.43,Casa & Cozinha,Panela,6,4,5
1998,357,2025-07-20,Web,66.47,6.07,Beleza,Shampoo,1,1,5
1999,151,2024-05-25,App,1040.73,112.67,Casa & Cozinha,Cafeteira,10,10,4
2000,160,2024-06-19,Web,3298.03,328.48,Eletrônicos,Tablet,6,4,5
